iso3,year,indicator,domain,direction,value,z
FIN,2005,civil_liberties,Freedom,up,0.967,0.6525046991602831
FIN,2005,work_hours,Work,down,1615.34,0.4355575852321171
FIN,2005,unemployment,Work,down,9.602,-0.7236861079035231
FIN,2005,employment,Work,up,56.236,-0.19587057255388066
FIN,2005,pm25,Environment,down,8.8644509894831,0.8864745257474066
FIN,2005,co2_pc,Environment,down,10.87746,-0.4067853407509868
FIN,2005,renewable,Environment,up,12.576738,0.12893948260026625
FIN,2005,protected_areas,Environment,up,14.9,-0.7198967973075271
FIN,2005,life_eval,Wellbeing,up,7.579,1.1572174981683834
FIN,2005,adolescent_fert,Wellbeing,down,10.057,0.22084574135899776
FIN,2006,gdp_pc,Material,up,54653.981203281,0.3675857324730793
FIN,2006,household_cons,Material,up,21877.9498296875,0.31240245670029787
FIN,2006,broadband,Material,up,27.1350736112454,0.5575457590766634
FIN,2006,life_expectancy,Health,up,79.2146341463415,0.057794283120821105
FIN,2006,infant_mort,Health,down,2.9,0.7387196597329719
FIN,2006,maternal_mort,Health,down,7.0,0.3675116489913501
FIN,2006,child_mort,Health,down,3.6,0.7155359956539766
FIN,2006,schooling,Knowledge,up,10.478,-0.7964981734344541
FIN,2006,tertiary_attain,Knowledge,up,21.1388092041016,-0.4180556238847284
FIN,2006,internet_users,Knowledge,up,79.66,0.7374341149237538
FIN,2006,research_dev,Knowledge,up,3.33285,1.4324284203886668
FIN,2006,homicides,Safety,down,2.25967394424093,-0.20430003870125188
FIN,2006,suicide,Safety,down,21.1,-0.7252717494799479
FIN,2006,road_deaths,Safety,down,6.6,0.5090819234283417
FIN,2006,political_stability,Safety,up,1.4689255,1.0886829171414962
FIN,2006,gini,Equality,down,28.0,0.820360678808657
FIN,2006,gdi,Equality,up,1.003,1.1618396091621428
FIN,2006,top_10_income,Equality,down,23.0,0.6664666418048668
FIN,2006,vdem_libdem,Freedom,up,0.842,0.5782602716137195
FIN,2006,press_freedom,Freedom,down,6.38,1.1605784757384165
FIN,2006,corruption,Freedom,up,90.0,1.346646562697626
FIN,2006,civil_liberties,Freedom,up,0.967,0.6525046991602831
FIN,2006,work_hours,Work,down,1610.21,0.4548352822783508
FIN,2006,unemployment,Work,down,8.935,-0.5454781616511115
FIN,2006,employment,Work,up,56.712,-0.12078980989636597
FIN,2006,pm25,Environment,down,8.50175665837285,0.9402527780853568
FIN,2006,co2_pc,Environment,down,12.983438,-0.9701263101838009
FIN,2006,renewable,Environment,up,11.760168,0.07679032409834481
FIN,2006,protected_areas,Environment,up,14.9,-0.7198967973075271
FIN,2006,life_eval,Wellbeing,up,7.579,1.1572174981683834
FIN,2006,adolescent_fert,Wellbeing,down,9.262,0.2993755953260268
FIN,2007,gdp_pc,Material,up,57313.2916474478,0.5235250173702093
FIN,2007,household_cons,Material,up,22548.2830192893,0.39047987859367667
FIN,2007,broadband,Material,up,30.5745635514142,0.7748965860320901
FIN,2007,life_expectancy,Health,up,79.2634146341464,0.0729271298437676
FIN,2007,infant_mort,Health,down,2.8,0.7833428269960296
FIN,2007,maternal_mort,Health,down,7.0,0.3675116489913501
FIN,2007,child_mort,Health,down,3.5,0.7521748869977043
FIN,2007,schooling,Knowledge,up,10.536,-0.7501169776255813
FIN,2007,tertiary_attain,Knowledge,up,21.1388092041016,-0.4180556238847284
FIN,2007,internet_users,Knowledge,up,80.78,0.7689710930389613
FIN,2007,research_dev,Knowledge,up,3.33727,1.4371639034988046
FIN,2007,homicides,Safety,down,2.43915813118889,-0.28444606487190255
FIN,2007,suicide,Safety,down,19.68,-0.5371990176734636
FIN,2007,road_deaths,Safety,down,7.5,0.33291819483649876
FIN,2007,political_stability,Safety,up,1.5017361,1.1541141370629016
FIN,2007,gini,Equality,down,28.3,0.7514756292503326
FIN,2007,gdi,Equality,up,1.004,1.2055021412593339
FIN,2007,top_10_income,Equality,down,23.3,0.5508096902234959
FIN,2007,vdem_libdem,Freedom,up,0.842,0.5782602716137195
FIN,2007,press_freedom,Freedom,down,6.38,1.1605784757384165
FIN,2007,corruption,Freedom,up,90.0,1.346646562697626
FIN,2007,civil_liberties,Freedom,up,0.967,0.6525046991602831
FIN,2007,work_hours,Work,down,1606.61,0.46836349073184896
FIN,2007,unemployment,Work,down,6.854,0.010519943523204005
FIN,2007,employment,Work,up,56.933,-0.08593088437680657
FIN,2007,pm25,Environment,down,7.74964222854881,1.0517720275599118
FIN,2007,co2_pc,Environment,down,12.62386,-0.8739405859707693
FIN,2007,renewable,Environment,up,11.979677,0.09080897483691994
FIN,2007,protected_areas,Environment,up,14.9,-0.7198967973075271
FIN,2007,life_eval,Wellbeing,up,7.579,1.1572174981683834
FIN,2007,adolescent_fert,Wellbeing,down,8.871,0.3379984543211317
FIN,2008,gdp_pc,Material,up,57494.585352886,0.534155897583686
FIN,2008,household_cons,Material,up,22885.4044524342,0.42974628039692087
FIN,2008,broadband,Material,up,30.4514435922766,0.7671162972687037
FIN,2008,life_expectancy,Health,up,79.5682926829268,0.16750742186210277
FIN,2008,infant_mort,Health,down,2.7,0.8279659942590872
FIN,2008,maternal_mort,Health,down,7.0,0.3675116489913501
FIN,2008,child_mort,Health,down,3.3,0.8254526696851598
FIN,2008,schooling,Knowledge,up,10.594000000000001,-0.703735781816707
FIN,2008,tertiary_attain,Knowledge,up,21.1388092041016,-0.4180556238847284
FIN,2008,internet_users,Knowledge,up,83.67,0.8503477597826663
FIN,2008,research_dev,Knowledge,up,3.53719,1.6513534472496492
FIN,2008,homicides,Safety,down,2.50311619145414,-0.3130055968229208
FIN,2008,suicide,Safety,down,20.56,-0.6537511331591719
FIN,2008,road_deaths,Safety,down,6.7,0.48950817580702566
FIN,2008,political_stability,Safety,up,1.4575265,1.0659509196807941
FIN,2008,gini,Equality,down,27.8,0.8662840451808731
FIN,2008,gdi,Equality,up,1.001,1.0745145449677702
FIN,2008,top_10_income,Equality,down,22.9,0.7050189589986575
FIN,2008,vdem_libdem,Freedom,up,0.842,0.5782602716137195
FIN,2008,press_freedom,Freedom,down,6.38,1.1605784757384165
FIN,2008,corruption,Freedom,up,90.0,1.346646562697626
FIN,2008,civil_liberties,Freedom,up,0.967,0.6525046991602831
FIN,2008,work_hours,Work,down,1602.52,0.48373303866929457
FIN,2008,unemployment,Work,down,6.369,0.1401014336767567
FIN,2008,employment,Work,up,57.514,0.0057118112198650695
FIN,2008,pm25,Environment,down,7.25397826755957,1.125266260258036
FIN,2008,co2_pc,Environment,down,11.033468,-0.4485168773383939
FIN,2008,renewable,Environment,up,14.244576,0.23545374128908358
FIN,2008,protected_areas,Environment,up,14.9,-0.7198967973075271
FIN,2008,life_eval,Wellbeing,up,7.579,1.1572174981683834
FIN,2008,adolescent_fert,Wellbeing,down,8.59,0.3657555473585345
FIN,2009,gdp_pc,Material,up,52599.1487066911,0.24709242534360315
FIN,2009,household_cons,Material,up,22110.7841855594,0.33952196460573597
FIN,2009,broadband,Material,up,29.3246343411397,0.6959101222788123
FIN,2009,life_expectancy,Health,up,79.719512195122,0.2144192467032347
FIN,2009,infant_mort,Health,down,2.6,0.8725891615221449
FIN,2009,maternal_mort,Health,down,8.0,0.1975062603422902
FIN,2009,child_mort,Health,down,3.2,0.8620915610288874
FIN,2009,schooling,Knowledge,up,10.652000000000001,-0.6573545860078343
FIN,2009,tertiary_attain,Knowledge,up,21.1388092041016,-0.4180556238847284
FIN,2009,internet_users,Knowledge,up,82.49,0.8171213006970011
FIN,2009,research_dev,Knowledge,up,3.73427,1.8625002823957904
FIN,2009,homicides,Safety,down,2.24767232458861,-0.19894089180869612
FIN,2009,suicide,Safety,down,20.33,-0.6232886484299526
FIN,2009,road_deaths,Safety,down,5.7,0.6852456520201844
FIN,2009,political_stability,Safety,up,1.4999268,1.1505060132796179
FIN,2009,gini,Equality,down,27.5,0.9351690947391975
FIN,2009,gdi,Equality,up,1.002,1.1181770770649613
FIN,2009,top_10_income,Equality,down,22.6,0.820675910580027
FIN,2009,vdem_libdem,Freedom,up,0.842,0.5782602716137195
FIN,2009,press_freedom,Freedom,down,6.38,1.1605784757384165
FIN,2009,corruption,Freedom,up,90.0,1.346646562697626
FIN,2009,civil_liberties,Freedom,up,0.967,0.6525046991602831
FIN,2009,work_hours,Work,down,1581.9,0.5612196104223836
FIN,2009,unemployment,Work,down,8.249,-0.3621938271246433
FIN,2009,employment,Work,up,55.403,-0.3272619072045294
FIN,2009,pm25,Environment,down,7.0440238717636,1.1563971038033833
FIN,2009,co2_pc,Environment,down,10.474345,-0.2989536374317173
FIN,2009,renewable,Environment,up,12.369567,0.11570878184466465
FIN,2009,protected_areas,Environment,up,14.9,-0.7198967973075271
FIN,2009,life_eval,Wellbeing,up,7.579,1.1572174981683834
FIN,2009,adolescent_fert,Wellbeing,down,8.48,0.37662131331623655
FIN,2010,gdp_pc,Material,up,54017.9458623339,0.3302892609557539
FIN,2010,household_cons,Material,up,22494.7611304887,0.3842458875616983
FIN,2010,broadband,Material,up,29.0751116373162,0.6801420965064998
FIN,2010,life_expectancy,Health,up,79.8707317073171,0.2613310715443402
FIN,2010,infant_mort,Health,down,2.4,0.9618354960482604
FIN,2010,maternal_mort,Health,down,8.0,0.1975062603422902
FIN,2010,child_mort,Health,down,3.0,0.935369343716343
FIN,2010,schooling,Knowledge,up,10.71,-0.6109733901989614
FIN,2010,tertiary_attain,Knowledge,up,21.1388092041016,-0.4180556238847284
FIN,2010,internet_users,Knowledge,up,86.89,0.9410165718638877
FIN,2010,research_dev,Knowledge,up,3.70524,1.8313982292991164
FIN,2010,homicides,Safety,down,2.20011725879187,-0.177705875996425
FIN,2010,suicide,Safety,down,18.63,-0.39813115260528864
FIN,2010,road_deaths,Safety,down,5.2,0.7831143901267638
FIN,2010,political_stability,Safety,up,1.4608384,1.072555543103033
FIN,2010,gini,Equality,down,27.7,0.8892457283669815
FIN,2010,gdi,Equality,up,1.003,1.1618396091621428
FIN,2010,top_10_income,Equality,down,22.5,0.8592282277738177
FIN,2010,vdem_libdem,Freedom,up,0.842,0.5782602716137195
FIN,2010,press_freedom,Freedom,down,6.38,1.1605784757384165
FIN,2010,corruption,Freedom,up,90.0,1.346646562697626
FIN,2010,civil_liberties,Freedom,up,0.967,0.6525046991602831
FIN,2010,work_hours,Work,down,1587.65,0.5396120552536026
FIN,2010,unemployment,Work,down,8.394,-0.40093468500560225
FIN,2010,employment,Work,up,54.702,-0.4378325261602377
FIN,2010,pm25,Environment,down,7.6665087286421,1.0640985900458333
FIN,2010,co2_pc,Environment,down,11.950002,-0.6936861773396926
FIN,2010,renewable,Environment,up,13.281705,0.17396126373553208
FIN,2010,protected_areas,Environment,up,14.9,-0.7198967973075271
FIN,2010,life_eval,Wellbeing,up,7.579,1.1572174981683834
FIN,2010,adolescent_fert,Wellbeing,down,8.407,0.3838322307245298
FIN,2011,gdp_pc,Material,up,55053.3906850323,0.39100670203383503
FIN,2011,household_cons,Material,up,23038.3212015189,0.44755734169905087
FIN,2011,broadband,Material,up,29.8056452931485,0.7263065269819466
FIN,2011,life_expectancy,Health,up,80.4707317073171,0.4474650862364785
FIN,2011,infant_mort,Health,down,2.3,1.0064586633113182
FIN,2011,maternal_mort,Health,down,7.0,0.3675116489913501
FIN,2011,child_mort,Health,down,2.9,0.9720082350600707
FIN,2011,schooling,Knowledge,up,10.756,-0.5741883038677867
FIN,2011,tertiary_attain,Knowledge,up,21.1388092041016,-0.4180556238847284
FIN,2011,internet_users,Knowledge,up,88.70999491353,0.992264018076195
FIN,2011,research_dev,Knowledge,up,3.62434,1.7447238891158265
FIN,2011,homicides,Safety,down,2.04148255432524,-0.10686987984573204
FIN,2011,suicide,Safety,down,17.74,-0.280254581261788
FIN,2011,road_deaths,Safety,down,5.6,0.7048193996415004
FIN,2011,political_stability,Safety,up,1.4052403,0.961681267463078
FIN,2011,gini,Equality,down,27.6,0.912207411553089
FIN,2011,gdi,Equality,up,1.004,1.2055021412593339
FIN,2011,top_10_income,Equality,down,22.8,0.7435712761924469
FIN,2011,vdem_libdem,Freedom,up,0.843,0.585409223125363
FIN,2011,press_freedom,Freedom,down,6.38,1.1605784757384165
FIN,2011,corruption,Freedom,up,90.0,1.346646562697626
FIN,2011,civil_liberties,Freedom,up,0.967,0.6525046991602831
FIN,2011,work_hours,Work,down,1579.65,0.5696747407058196
FIN,2011,unemployment,Work,down,7.781,-0.23715436858472017
FIN,2011,employment,Work,up,55.166,-0.3646445558386279
FIN,2011,pm25,Environment,down,6.90854689697724,1.1764848590041348
FIN,2011,co2_pc,Environment,down,10.512902,-0.30926748579975416
FIN,2011,renewable,Environment,up,14.537418,0.2541557066735818
FIN,2011,protected_areas,Environment,up,14.9,-0.7198967973075271
FIN,2011,life_eval,Wellbeing,up,7.579,1.1572174981683834
FIN,2011,adolescent_fert,Wellbeing,down,7.918,0.432135499391042
FIN,2012,gdp_pc,Material,up,53957.6680986279,0.3267546336285346
FIN,2012,household_cons,Material,up,23018.7245097588,0.4452748063957091
FIN,2012,broadband,Material,up,30.4323757921866,0.7659113505498949
FIN,2012,life_expectancy,Health,up,80.6268292682927,0.4958901957498764
FIN,2012,infant_mort,Health,down,2.2,1.0510818305743757
FIN,2012,maternal_mort,Health,down,8.0,0.1975062603422902
FIN,2012,child_mort,Health,down,2.8,1.0086471264037984
FIN,2012,schooling,Knowledge,up,10.802,-0.5374032175366122
FIN,2012,tertiary_attain,Knowledge,up,21.1388092041016,-0.4180556238847284
FIN,2012,internet_users,Knowledge,up,89.879997974222,1.025208983183132
FIN,2012,research_dev,Knowledge,up,3.4095,1.5145494114275935
FIN,2012,homicides,Safety,down,1.64389487458514,0.07066705601156115
FIN,2012,suicide,Safety,down,16.85,-0.16237800991828777
FIN,2012,road_deaths,Safety,down,4.9,0.8418356329907114
FIN,2012,political_stability,Safety,up,1.3727278,0.8968445214817581
FIN,2012,gini,Equality,down,27.1,1.0270158274836296
FIN,2012,gdi,Equality,up,1.0,1.0308520128705887
FIN,2012,top_10_income,Equality,down,22.3,0.9363328621613978
FIN,2012,vdem_libdem,Freedom,up,0.844,0.5925581746370066
FIN,2012,press_freedom,Freedom,down,6.38,1.1605784757384165
FIN,2012,corruption,Freedom,up,90.0,1.346646562697626
FIN,2012,civil_liberties,Freedom,up,0.967,0.6525046991602831
FIN,2012,work_hours,Work,down,1567.93,0.6137165748933177
FIN,2012,unemployment,Work,down,7.689,-0.2125739622050773
FIN,2012,employment,Work,up,55.006,-0.38988178698401016
FIN,2012,pm25,Environment,down,6.69926003675058,1.2075167241723428
FIN,2012,co2_pc,Environment,down,9.448505,-0.02454540520756434
FIN,2012,renewable,Environment,up,16.719448,0.39350815450530163
FIN,2012,protected_areas,Environment,up,14.9,-0.7198967973075271
FIN,2012,life_eval,Wellbeing,up,7.389,0.8978467433075225
FIN,2012,adolescent_fert,Wellbeing,down,7.749,0.44882926708969356
FIN,2013,gdp_pc,Material,up,53183.4286685126,0.2813540135782607
FIN,2013,household_cons,Material,up,22801.3315540655,0.41995384395254387
FIN,2013,broadband,Material,up,31.6268291557372,0.8413921430056137
FIN,2013,life_expectancy,Health,up,80.9756097560976,0.6040900498188921
FIN,2013,infant_mort,Health,down,2.1,1.0957049978374334
FIN,2013,maternal_mort,Health,down,8.0,0.1975062603422902
FIN,2013,child_mort,Health,down,2.6,1.0819249090912537
FIN,2013,schooling,Knowledge,up,10.848,-0.5006181312054362
FIN,2013,tertiary_attain,Knowledge,up,21.8909206390381,-0.3199151785787466
FIN,2013,internet_users,Knowledge,up,91.5144,1.071230501860285
FIN,2013,research_dev,Knowledge,up,3.28462,1.3807559429221636
FIN,2013,homicides,Safety,down,1.63631426279538,0.07405206680957542
FIN,2013,suicide,Safety,down,17.2,-0.20873396494101246
FIN,2013,road_deaths,Safety,down,4.9,0.8418356329907114
FIN,2013,political_stability,Safety,up,1.3332335,0.8180846015491152
FIN,2013,gini,Equality,down,27.2,1.004054144297522
FIN,2013,gdi,Equality,up,0.989,0.5505641598015394
FIN,2013,top_10_income,Equality,down,22.2,0.9748851793551885
FIN,2013,vdem_libdem,Freedom,up,0.858,0.6926434958000156
FIN,2013,press_freedom,Freedom,down,6.38,1.1605784757384165
FIN,2013,corruption,Freedom,up,89.0,1.267925183032015
FIN,2013,civil_liberties,Freedom,up,0.967,0.6525046991602831
FIN,2013,work_hours,Work,down,1560.49,0.6416748723638797
FIN,2013,unemployment,Work,down,8.193,-0.3472318406326865
FIN,2013,employment,Work,up,54.269,-0.5061307829474297
FIN,2013,pm25,Environment,down,6.2869797195743,1.268647304468996
FIN,2013,co2_pc,Environment,down,9.508818,-0.04067889942706745
FIN,2013,renewable,Environment,up,16.067442,0.35186865729354544
FIN,2013,protected_areas,Environment,up,14.9,-0.7198967973075271
FIN,2013,life_eval,Wellbeing,up,7.3975,0.9094501718144553
FIN,2013,adolescent_fert,Wellbeing,down,7.566,0.4669059504556889
FIN,2014,gdp_pc,Material,up,52710.7334867778,0.2536356444139043
FIN,2014,household_cons,Material,up,22828.5103250301,0.4231195060442676
FIN,2014,broadband,Material,up,32.1970293411336,0.8774246606119779
FIN,2014,life_expectancy,Health,up,81.1804878048781,0.6676480060552366
FIN,2014,infant_mort,Health,down,2.1,1.0957049978374334
FIN,2014,maternal_mort,Health,down,7.0,0.3675116489913501
FIN,2014,child_mort,Health,down,2.6,1.0819249090912537
FIN,2014,schooling,Knowledge,up,10.894,-0.4638330448742616
FIN,2014,tertiary_attain,Knowledge,up,22.5055408477783,-0.23971549249777188
FIN,2014,internet_users,Knowledge,up,86.5303927529377,0.9308907451847146
FIN,2014,research_dev,Knowledge,up,3.16344,1.2509265666130032
FIN,2014,homicides,Safety,down,1.61122466990035,0.08525545582656478
FIN,2014,suicide,Safety,down,15.52,0.01377461916806726
FIN,2014,road_deaths,Safety,down,4.4,0.9397043710972907
FIN,2014,political_stability,Safety,up,1.3181701,0.7880450217132053
FIN,2014,gini,Equality,down,26.8,1.095900877041954
FIN,2014,gdi,Equality,up,0.99,0.5942266918987257
FIN,2014,top_10_income,Equality,down,22.0,1.0519898137427686
FIN,2014,vdem_libdem,Freedom,up,0.858,0.6926434958000156
FIN,2014,press_freedom,Freedom,down,6.4,1.1583674656582748
FIN,2014,corruption,Freedom,up,89.0,1.267925183032015
FIN,2014,civil_liberties,Freedom,up,0.967,0.6525046991602831
FIN,2014,work_hours,Work,down,1556.48,0.6567437934468034
FIN,2014,unemployment,Work,down,8.663,-0.47280565583303663
FIN,2014,employment,Work,up,53.65,-0.6037673209411293
FIN,2014,pm25,Environment,down,7.35747194919289,1.109920805838545
FIN,2014,co2_pc,Environment,down,8.719286,0.1705178567965152
FIN,2014,renewable,Environment,up,17.462399,0.44095573335115823
FIN,2014,protected_areas,Environment,up,15.0,-0.7101910757259752
FIN,2014,life_eval,Wellbeing,up,7.406,0.9210536003213883
FIN,2014,adolescent_fert,Wellbeing,down,7.352,0.4880448042279457
FIN,2015,gdp_pc,Material,up,52782.4873926277,0.2578432211529621
FIN,2015,household_cons,Material,up,23062.4298350363,0.45036540786615964
FIN,2015,broadband,Material,up,31.5690938053918,0.8377436874612088
FIN,2015,life_expectancy,Health,up,81.4804878048781,0.7607150134013057
FIN,2015,infant_mort,Health,down,2.0,1.140328165100491
FIN,2015,maternal_mort,Health,down,7.0,0.3675116489913501
FIN,2015,child_mort,Health,down,2.5,1.1185638004349816
FIN,2015,schooling,Knowledge,up,10.94,-0.42704795854308697
FIN,2015,tertiary_attain,Knowledge,up,23.0319995880127,-0.17101969450582608
FIN,2015,internet_users,Knowledge,up,86.4221333325445,0.9278423746742634
FIN,2015,research_dev,Knowledge,up,2.88826,0.9561052448375054
FIN,2015,homicides,Safety,down,1.49642750743994,0.13651644178482136
FIN,2015,suicide,Safety,down,14.09,0.20317180683234343
FIN,2015,road_deaths,Safety,down,5.1,0.8026881377480798
FIN,2015,political_stability,Safety,up,1.1347824,0.42233147397007514
FIN,2015,gini,Equality,down,27.1,1.0270158274836296
FIN,2015,gdi,Equality,up,0.99,0.5942266918987257
FIN,2015,top_10_income,Equality,down,22.4,0.8977805449676084
FIN,2015,vdem_libdem,Freedom,up,0.827,0.47102599893906694
FIN,2015,press_freedom,Freedom,down,7.52,1.0345509011703462
FIN,2015,corruption,Freedom,up,90.0,1.346646562697626
FIN,2015,civil_liberties,Freedom,up,0.961,0.5447195369267366
